집계일자,영업소코드,영업소명,입출구구분코드,입출구명,TCS하이패스구분코드,TCS하이패스명,고속도로운영기관구분코드,고속도로운영기관명,영업형태구분코드,영업형태명,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
"2023-08-05","106 ","오산","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1687,64,114,108,26,211,2210
"2023-08-05","106 ","오산","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",17492,815,823,476,274,846,20726
"2023-08-05","011 ","인천","0","입구","1","TCS","00","한국도로공사","1","개방식",5856,132,153,123,102,702,7068
"2023-08-05","011 ","인천","0","입구","2","hi-pass","00","한국도로공사","1","개방식",59159,891,447,413,1341,3399,65650
"2023-08-05","011 ","인천","1","출구","1","TCS","00","한국도로공사","1","개방식",6479,115,221,166,96,830,7907
"2023-08-05","011 ","인천","1","출구","2","hi-pass","00","한국도로공사","1","개방식",65605,995,488,556,1364,3749,72757
"2023-08-05","064 ","청계","0","입구","1","TCS","00","한국도로공사","1","개방식",5070,77,103,79,26,609,5964
"2023-08-05","064 ","청계","0","입구","2","hi-pass","00","한국도로공사","1","개방식",64812,703,1009,425,609,2772,70330
"2023-08-05","064 ","청계","1","출구","1","TCS","00","한국도로공사","1","개방식",5224,83,131,69,26,628,6161
"2023-08-05","064 ","청계","1","출구","2","hi-pass","00","한국도로공사","1","개방식",68024,792,1222,420,671,2958,74087
"2023-08-05","540 ","청북","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",617,31,92,62,20,6,828
"2023-08-05","540 ","청북","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",6043,210,181,316,533,301,7584
"2023-08-05","540 ","청북","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",800,22,109,57,32,95,1115
"2023-08-05","540 ","청북","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",7755,201,201,268,644,393,9462
"2023-08-05","063 ","토평","0","입구","1","TCS","00","한국도로공사","1","개방식",1168,20,31,16,6,141,1382
"2023-08-05","063 ","토평","0","입구","2","hi-pass","00","한국도로공사","1","개방식",14633,201,106,102,145,706,15893
"2023-08-05","063 ","토평","1","출구","1","TCS","00","한국도로공사","1","개방식",1050,15,34,15,9,114,1237
"2023-08-05","063 ","토평","1","출구","2","hi-pass","00","한국도로공사","1","개방식",10765,171,107,162,167,440,11812
"2023-08-05","065 ","판교","0","입구","1","TCS","00","한국도로공사","1","개방식",2051,34,26,10,18,201,2340
"2023-08-05","065 ","판교","0","입구","2","hi-pass","00","한국도로공사","1","개방식",32339,268,1733,84,146,1116,35686
"2023-08-05","065 ","판교","1","출구","1","TCS","00","한국도로공사","1","개방식",2650,35,24,18,5,223,2955
"2023-08-05","065 ","판교","1","출구","2","hi-pass","00","한국도로공사","1","개방식",32717,239,1697,78,202,1074,36007
"2023-08-05","520 ","평택","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1963,18,91,89,36,12,2209
"2023-08-05","520 ","평택","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",19324,259,547,282,496,731,21639
"2023-08-05","520 ","평택","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1645,24,109,72,30,213,2093
"2023-08-05","520 ","평택","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",18061,254,532,318,572,598,20335
"2023-08-05","741 ","평택고덕","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",998,11,29,20,34,7,1099
"2023-08-05","741 ","평택고덕","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",9018,70,325,89,869,496,10867
"2023-08-05","741 ","평택고덕","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",693,19,31,23,8,106,880
"2023-08-05","741 ","평택고덕","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8069,81,302,91,780,441,9764
"2023-08-05","066 ","하남","0","입구","1","TCS","00","한국도로공사","1","개방식",1532,30,40,22,7,178,1809
"2023-08-05","066 ","하남","0","입구","2","hi-pass","00","한국도로공사","1","개방식",18566,220,121,64,103,768,19842
"2023-08-05","066 ","하남","1","출구","1","TCS","00","한국도로공사","1","개방식",1289,24,25,13,1,156,1508
"2023-08-05","066 ","하남","1","출구","2","hi-pass","00","한국도로공사","1","개방식",17579,175,117,75,73,686,18705
"2023-08-06","191 ","경기광주","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",610,14,17,9,1,8,659
"2023-08-06","191 ","경기광주","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",7929,145,240,48,15,377,8754
"2023-08-06","191 ","경기광주","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",715,10,25,10,1,89,850
"2023-08-06","191 ","경기광주","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",9888,191,242,45,14,487,10867
"2023-08-06","192 ","곤지암","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",935,21,51,23,3,7,1040
"2023-08-06","192 ","곤지암","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",11100,272,207,225,98,428,12330
"2023-08-06","192 ","곤지암","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1055,22,35,29,3,126,1270
"2023-08-06","192 ","곤지암","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",12864,299,185,183,89,470,14090
"2023-08-06","062 ","구리남양주","0","입구","1","TCS","00","한국도로공사","1","개방식",6267,76,135,79,8,796,7361
"2023-08-06","062 ","구리남양주","0","입구","2","hi-pass","00","한국도로공사","1","개방식",78779,888,1041,581,334,3317,84940
"2023-08-06","062 ","구리남양주","1","출구","1","TCS","00","한국도로공사","1","개방식",5880,60,95,97,14,725,6871
"2023-08-06","062 ","구리남양주","1","출구","2","hi-pass","00","한국도로공사","1","개방식",78680,693,944,480,247,3242,84286
"2023-08-06","254 ","군자","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",2709,35,80,81,23,16,2944
"2023-08-06","254 ","군자","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",30965,374,486,321,264,1437,33847
"2023-08-06","254 ","군자","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",2861,29,46,76,19,370,3401
"2023-08-06","254 ","군자","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",32610,296,485,233,239,1499,35362
"2023-08-06","215 ","군포","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",711,7,17,7,5,4,751
"2023-08-06","215 ","군포","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",8856,81,122,27,25,414,9525
"2023-08-06","215 ","군포","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",837,10,19,6,4,111,987
"2023-08-06","215 ","군포","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",9726,84,122,30,19,477,10458
"2023-08-06","105 ","기흥","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",735,3,8,10,3,5,764
"2023-08-06","105 ","기흥","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",12383,67,202,105,29,507,13293
"2023-08-06","105 ","기흥","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",724,8,5,9,1,96,843
"2023-08-06","105 ","기흥","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",11886,68,212,58,27,449,12700
"2023-08-06","528 ","기흥동탄","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1051,6,14,7,4,6,1088
"2023-08-06","528 ","기흥동탄","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",14975,106,631,142,196,585,16635
"2023-08-06","528 ","기흥동탄","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1070,7,6,28,10,141,1262
"2023-08-06","528 ","기흥동탄","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",17133,105,598,124,190,602,18752
"2023-08-06","068 ","김포","0","입구","1","TCS","00","한국도로공사","1","개방식",7034,96,141,83,18,990,8362
"2023-08-06","068 ","김포","0","입구","2","hi-pass","00","한국도로공사","1","개방식",73703,666,659,332,343,3701,79404
"2023-08-06","068 ","김포","1","출구","1","TCS","00","한국도로공사","1","개방식",7363,88,134,82,22,998,8687
"2023-08-06","068 ","김포","1","출구","2","hi-pass","00","한국도로공사","1","개방식",74538,630,731,352,359,3686,80296
"2023-08-06","742 ","남사진위","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",382,4,39,65,4,2,496
"2023-08-06","742 ","남사진위","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",6626,99,136,279,92,242,7474
"2023-08-06","742 ","남사진위","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",506,4,29,40,8,55,642
"2023-08-06","742 ","남사진위","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",7838,123,142,241,105,263,8712
"2023-08-06","543 ","남안성","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",842,9,52,42,5,4,954
"2023-08-06","543 ","남안성","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",8805,220,161,221,180,335,9922
"2023-08-06","543 ","남안성","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",944,9,32,49,4,99,1137
"2023-08-06","543 ","남안성","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",9072,168,124,209,181,326,10080
"2023-08-06","053 ","남인천","0","입구","1","TCS","00","한국도로공사","1","개방식",2586,25,25,15,6,333,2990
"2023-08-06","053 ","남인천","0","입구","2","hi-pass","00","한국도로공사","1","개방식",27368,165,317,94,89,1390,29423
"2023-08-06","053 ","남인천","1","출구","1","TCS","00","한국도로공사","1","개방식",2401,17,9,18,5,306,2756
"2023-08-06","053 ","남인천","1","출구","2","hi-pass","00","한국도로공사","1","개방식",25984,175,348,57,88,1282,27934
"2023-08-06","069 ","대왕판교","0","입구","1","TCS","00","한국도로공사","1","개방식",120,1,0,0,0,10,131
"2023-08-06","069 ","대왕판교","0","입구","2","hi-pass","00","한국도로공사","1","개방식",1499,7,2,0,0,50,1558
"2023-08-06","069 ","대왕판교","1","출구","1","TCS","00","한국도로공사","1","개방식",152,2,0,0,0,9,163
"2023-08-06","069 ","대왕판교","1","출구","2","hi-pass","00","한국도로공사","1","개방식",2216,5,0,0,0,59,2280
"2023-08-06","214 ","동군포","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",18,0,3,2,2,0,25
"2023-08-06","214 ","동군포","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",244,56,26,28,7,11,372
"2023-08-06","214 ","동군포","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",185,5,9,11,1,28,239
"2023-08-06","214 ","동군포","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",2686,95,48,89,29,109,3056
"2023-08-06","190 ","동서울","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",3438,135,375,152,7,24,4131
"2023-08-06","190 ","동서울","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",55315,806,1391,653,286,1981,60432
"2023-08-06","190 ","동서울","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",5185,60,91,142,13,552,6043
"2023-08-06","190 ","동서울","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",62921,591,1227,815,284,2001,67839
"2023-08-06","102 ","동수원","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1910,19,36,10,3,7,1985
"2023-08-06","102 ","동수원","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",28073,162,755,49,53,1152,30244
"2023-08-06","102 ","동수원","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1929,16,36,12,2,205,2200
"2023-08-06","102 ","동수원","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",27242,144,609,38,22,1100,29155
"2023-08-06","171 ","마성","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",588,2,3,1,0,2,596
"2023-08-06","171 ","마성","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",7871,28,160,57,6,251,8373
"2023-08-06","171 ","마성","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",803,6,16,2,0,79,906
"2023-08-06","171 ","마성","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",9750,42,170,57,7,317,10343
"2023-08-06","281 ","매송","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",613,10,7,6,2,3,641
"2023-08-06","281 ","매송","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",6661,44,73,25,32,323,7158
"2023-08-06","281 ","매송","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",663,4,9,10,1,80,767
"2023-08-06","281 ","매송","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8255,49,71,21,20,342,8758
"2023-08-06","283 ","발안","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",594,7,18,5,4,5,633
"2023-08-06","283 ","발안","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",5267,52,35,35,38,232,5659
"2023-08-06","283 ","발안","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",720,11,19,10,1,100,861
"2023-08-06","283 ","발안","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",7720,71,41,34,39,386,8291
"2023-08-06","213 ","부곡","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",314,7,11,11,5,1,349
"2023-08-06","213 ","부곡","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",4043,63,33,56,81,203,4479
"2023-08-06","213 ","부곡","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",277,3,1,7,0,32,320
"2023-08-06","213 ","부곡","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",3947,44,14,22,33,190,4250
"2023-08-06","212 ","북수원","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1238,14,23,17,3,7,1302
"2023-08-06","212 ","북수원","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",16674,190,336,91,50,691,18032
"2023-08-06","212 ","북수원","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1099,22,18,17,1,114,1271
"2023-08-06","212 ","북수원","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",14373,108,319,51,26,544,15421
"2023-08-06","282 ","비봉","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",649,10,17,10,5,8,699
"2023-08-06","282 ","비봉","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",6618,78,58,35,66,280,7135
"2023-08-06","282 ","비봉","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",596,12,8,14,3,76,709
"2023-08-06","282 ","비봉","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",7226,81,33,29,45,320,7734
"2023-08-06","253 ","서서울","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",6243,55,163,102,12,39,6614
"2023-08-06","253 ","서서울","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",79178,677,525,438,457,3411,84686
"2023-08-06","253 ","서서울","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",6645,57,100,127,13,727,7669
"2023-08-06","253 ","서서울","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",77492,580,515,561,463,3033,82644
"2023-08-06","255 ","서안산","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1686,14,40,43,10,24,1817
"2023-08-06","255 ","서안산","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",19935,329,145,183,151,999,21742
"2023-08-06","255 ","서안산","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1497,10,44,27,7,204,1789
"2023-08-06","255 ","서안산","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",19236,317,146,181,99,912,20891
"2023-08-06","542 ","서안성","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",877,4,47,89,8,1,1026
"2023-08-06","542 ","서안성","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",8524,136,247,468,163,375,9913
"2023-08-06","542 ","서안성","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",847,6,96,84,5,113,1151
"2023-08-06","542 ","서안성","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",9389,134,219,414,160,382,10698
"2023-08-06","101 ","서울","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",7033,62,141,83,9,41,7369
"2023-08-06","101 ","서울","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",75565,825,6020,747,210,2684,86051
"2023-08-06","101 ","서울","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",7016,115,126,140,18,708,8123
"2023-08-06","101 ","서울","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",79133,911,6625,976,262,2763,90670
"2023-08-06","194 ","서이천","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",415,10,42,31,2,1,501
"2023-08-06","194 ","서이천","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",5213,165,171,249,60,232,6090
"2023-08-06","194 ","서이천","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",452,24,65,31,2,67,641
"2023-08-06","194 ","서이천","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",5726,234,201,251,71,254,6737
"2023-08-06","285 ","서평택","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",661,7,27,36,10,9,750
"2023-08-06","285 ","서평택","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",5778,67,101,187,450,329,6912
"2023-08-06","285 ","서평택","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",819,6,58,38,10,115,1046
"2023-08-06","285 ","서평택","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",6869,71,99,166,424,367,7996
"2023-08-06","061 ","성남","0","입구","1","TCS","00","한국도로공사","1","개방식",5243,44,153,75,3,656,6174
"2023-08-06","061 ","성남","0","입구","2","hi-pass","00","한국도로공사","1","개방식",77877,798,983,557,340,3288,83843
"2023-08-06","061 ","성남","1","출구","1","TCS","00","한국도로공사","1","개방식",4844,46,87,94,23,567,5661
"2023-08-06","061 ","성남","1","출구","2","hi-pass","00","한국도로공사","1","개방식",69593,739,1094,581,367,2812,75186
"2023-08-06","541 ","송탄","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",643,10,27,21,3,6,710
"2023-08-06","541 ","송탄","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",5366,111,132,108,81,258,6056
"2023-08-06","541 ","송탄","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",879,13,44,19,7,128,1090
"2023-08-06","541 ","송탄","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",7977,122,154,117,72,404,8846
"2023-08-06","103 ","수원신갈","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1992,31,47,39,6,9,2124
"2023-08-06","103 ","수원신갈","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",26876,530,1257,381,87,1075,30206
"2023-08-06","103 ","수원신갈","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",2036,25,55,33,4,214,2367
"2023-08-06","103 ","수원신갈","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",33225,525,1304,413,86,1285,36838
"2023-08-06","067 ","시흥","0","입구","1","TCS","00","한국도로공사","1","개방식",5030,65,86,66,10,705,5962
"2023-08-06","067 ","시흥","0","입구","2","hi-pass","00","한국도로공사","1","개방식",64577,569,661,363,322,3073,69565
"2023-08-06","067 ","시흥","1","출구","1","TCS","00","한국도로공사","1","개방식",4478,54,66,90,9,636,5333
"2023-08-06","067 ","시흥","1","출구","2","hi-pass","00","한국도로공사","1","개방식",62076,415,672,374,293,2732,66562
"2023-08-06","729 ","신둔","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",777,38,25,0,0,42,882
"2023-08-06","729 ","신둔","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",134,1,4,0,0,11,150
"2023-08-06","256 ","안산","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",816,10,14,11,1,7,859
"2023-08-06","256 ","안산","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",9938,104,135,33,37,619,10866
"2023-08-06","256 ","안산","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1150,17,14,9,3,159,1352
"2023-08-06","256 ","안산","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",12951,104,132,26,27,791,14031
"2023-08-06","106 ","오산","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1295,23,75,59,6,14,1472
"2023-08-06","106 ","오산","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",13650,492,590,369,75,652,15828
"2023-08-06","106 ","오산","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1573,29,73,37,2,213,1927
"2023-08-06","106 ","오산","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",16439,585,600,346,63,763,18796
"2023-08-06","011 ","인천","0","입구","1","TCS","00","한국도로공사","1","개방식",5025,56,59,41,27,617,5825
"2023-08-06","011 ","인천","0","입구","2","hi-pass","00","한국도로공사","1","개방식",49205,458,357,204,383,2792,53399
"2023-08-06","011 ","인천","1","출구","1","TCS","00","한국도로공사","1","개방식",5377,55,90,49,17,691,6279
"2023-08-06","011 ","인천","1","출구","2","hi-pass","00","한국도로공사","1","개방식",54408,430,339,251,367,3023,58818
"2023-08-06","064 ","청계","0","입구","1","TCS","00","한국도로공사","1","개방식",4176,43,38,39,13,500,4809
"2023-08-06","064 ","청계","0","입구","2","hi-pass","00","한국도로공사","1","개방식",51456,420,914,244,180,2296,55510
"2023-08-06","064 ","청계","1","출구","1","TCS","00","한국도로공사","1","개방식",4541,38,56,41,4,590,5270
"2023-08-06","064 ","청계","1","출구","2","hi-pass","00","한국도로공사","1","개방식",59237,425,1042,219,186,2516,63625
"2023-08-06","540 ","청북","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",535,12,35,24,10,3,619
"2023-08-06","540 ","청북","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",4919,79,112,105,106,232,5553
"2023-08-06","540 ","청북","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",685,9,36,24,7,83,844
"2023-08-06","540 ","청북","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",6560,119,122,119,102,279,7301
"2023-08-06","063 ","토평","0","입구","1","TCS","00","한국도로공사","1","개방식",1048,14,11,6,0,105,1184
"2023-08-06","063 ","토평","0","입구","2","hi-pass","00","한국도로공사","1","개방식",12756,119,72,61,52,552,13612
"2023-08-06","063 ","토평","1","출구","1","TCS","00","한국도로공사","1","개방식",990,9,15,10,3,105,1132
"2023-08-06","063 ","토평","1","출구","2","hi-pass","00","한국도로공사","1","개방식",10233,50,69,61,41,413,10867
"2023-08-06","065 ","판교","0","입구","1","TCS","00","한국도로공사","1","개방식",1813,22,5,6,3,182,2031
"2023-08-06","065 ","판교","0","입구","2","hi-pass","00","한국도로공사","1","개방식",28239,155,1540,34,49,936,30953
"2023-08-06","065 ","판교","1","출구","1","TCS","00","한국도로공사","1","개방식",2278,12,12,10,1,199,2512
"2023-08-06","065 ","판교","1","출구","2","hi-pass","00","한국도로공사","1","개방식",29939,145,1498,43,31,979,32635
"2023-08-06","520 ","평택","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1729,11,46,28,11,17,1842
"2023-08-06","520 ","평택","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",17463,116,454,146,185,611,18975
"2023-08-06","520 ","평택","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1584,12,53,37,15,200,1901
"2023-08-06","520 ","평택","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",16559,121,419,115,199,656,18069
"2023-08-06","741 ","평택고덕","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",651,6,10,15,7,2,691
"2023-08-06","741 ","평택고덕","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",5911,38,238,37,119,308,6651
"2023-08-06","741 ","평택고덕","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",738,5,11,8,7,149,918
"2023-08-06","741 ","평택고덕","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",8694,40,229,36,123,502,9624
"2023-08-06","066 ","하남","0","입구","1","TCS","00","한국도로공사","1","개방식",1767,15,22,9,4,179,1996
"2023-08-06","066 ","하남","0","입구","2","hi-pass","00","한국도로공사","1","개방식",18617,73,114,71,32,654,19561
"2023-08-06","066 ","하남","1","출구","1","TCS","00","한국도로공사","1","개방식",1144,7,16,4,1,127,1299
"2023-08-06","066 ","하남","1","출구","2","hi-pass","00","한국도로공사","1","개방식",14509,70,101,42,9,547,15278
"2023-08-07","191 ","경기광주","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",832,62,122,71,33,19,1139
"2023-08-07","191 ","경기광주","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",12089,754,503,385,464,781,14976
"2023-08-07","191 ","경기광주","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",766,44,122,57,11,112,1112
"2023-08-07","191 ","경기광주","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",12387,693,377,380,479,754,15070
"2023-08-07","192 ","곤지암","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",804,64,278,173,26,24,1369
"2023-08-07","192 ","곤지암","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",12397,1191,483,812,583,655,16121
"2023-08-07","192 ","곤지암","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",837,81,301,190,38,129,1576
"2023-08-07","192 ","곤지암","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",13214,1219,506,843,718,683,17183
"2023-08-07","062 ","구리남양주","0","입구","1","TCS","00","한국도로공사","1","개방식",5696,291,480,399,145,747,7758
"2023-08-07","062 ","구리남양주","0","입구","2","hi-pass","00","한국도로공사","1","개방식",71086,2706,1685,2135,1856,3889,83357
"2023-08-07","062 ","구리남양주","1","출구","1","TCS","00","한국도로공사","1","개방식",6043,247,473,436,128,792,8119
"2023-08-07","062 ","구리남양주","1","출구","2","hi-pass","00","한국도로공사","1","개방식",84062,2924,1815,2284,2034,4725,97844
"2023-08-07","254 ","군자","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",3260,173,530,515,211,44,4733
"2023-08-07","254 ","군자","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",42488,1859,1090,1420,2665,2289,51811
"2023-08-07","254 ","군자","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",3253,160,445,493,178,385,4914
"2023-08-07","254 ","군자","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",38585,1593,1001,963,2383,2123,46648
"2023-08-07","215 ","군포","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",837,36,88,45,14,18,1038
"2023-08-07","215 ","군포","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",12487,365,285,126,222,775,14260
"2023-08-07","215 ","군포","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",874,45,104,57,29,104,1213
"2023-08-07","215 ","군포","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",12153,415,240,143,291,714,13956
"2023-08-07","105 ","기흥","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",735,13,41,65,15,6,875
"2023-08-07","105 ","기흥","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",14158,214,485,168,110,789,15924
"2023-08-07","105 ","기흥","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",821,28,39,66,6,124,1084
"2023-08-07","105 ","기흥","1","출구","2","hi-pass","00","한국도로공사","0","폐쇄식",14759,225,636,146,86,818,16670
"2023-08-07","528 ","기흥동탄","0","입구","1","TCS","00","한국도로공사","0","폐쇄식",1258,19,36,51,21,17,1402
"2023-08-07","528 ","기흥동탄","0","입구","2","hi-pass","00","한국도로공사","0","폐쇄식",21412,366,2428,340,347,1036,25929
"2023-08-07","528 ","기흥동탄","1","출구","1","TCS","00","한국도로공사","0","폐쇄식",1348,23,59,64,35,178,1707
